//coe-itss-bfs.engr.ucdavis.edu/StudentDocs$/quinngk2/Downloads/YF52Coyote_AVL/LERX_TLINRSUPTF_19.dat
1.0000000000000000 0.0000000000000000
0.9809676169753881 0.0015425346165493
0.9536138014873947 0.0037070114856350
0.9151124454051520 0.0066516483230158
0.8624838903396732 0.0104917183373998
0.7933520317371685 0.0152207304310138
0.7071403436593635 0.0206071962067003
0.6063332277383663 0.0261150013628389
0.4969624772662028 0.0309184163037612
0.3875330087689702 0.0340961226136499
0.2865812611347613 0.0349862368987805
0.2002176124849141 0.0334706341431543
0.1310185011325427 0.0299313163259019
0.0784914147095596 0.0249465669313812
0.0403596223261421 0.0189244358492171
0.0139323737358940 0.0116570462757817
0.0000000000000000 0.0000000000000000
0.0139323737358938 -0.0116570462757816
0.0403596223261420 -0.0189244358492171
0.0784914147095595 -0.0249465669313812
0.1310185011325424 -0.0299313163259019
0.2002176124849140 -0.0334706341431543
0.2865812611347615 -0.0349862368987805
0.3875330087689700 -0.0340961226136499
0.4969624772662027 -0.0309184163037612
0.6063332277383666 -0.0261150013628389
0.7071403436593635 -0.0206071962067003
0.7933520317371682 -0.0152207304310138
0.8624838903396729 -0.0104917183373998
0.9151124454051538 -0.0066516483230157
0.9536138014873980 -0.0037070114856347
0.9809676169753907 -0.0015425346165491
1.0000000000000000 0.0000000000000000
